0,1,2,3,4
246,117,2193,-2076,None
247,124,2201,-2077,None
248,118,2137,-2019,None
249,119,2125,-2006,None
250,119,2163,-2044,None
251,131,2143,-2012,None
252,119,2161,-2042,None
253,126,2139,-2013,None
254,120,2175,-2055,None
255,107,2179,-2072,None
256,113,2139,-2026,None
257,117,2091,-1974,None
258,115,2141,-2026,None
259,113,2115,-2002,None
260,113,2173,-2060,None
261,98,2173,-2075,None
262,107,2165,-2058,None
263,107,2195,-2088,None
264,116,2165,-2049,None
265,120,2145,-2025,None
266,115,2153,-2038,None
267,123,2141,-2018,None
268,123,2163,-2040,None
269,130,2185,-2055,None
270,130,2151,-2021,None
271,135,2169,-2034,None
272,118,2271,-2153,None
273,111,2215,-2104,None
274,113,2179,-2066,None
275,138,2229,-2091,None
276,126,2201,-2075,None
277,109,2227,-2118,None
278,117,2227,-2110,None
279,130,2215,-2085,None
280,122,2213,-2091,None
281,119,2239,-2120,None
282,118,2267,-2149,None
283,113,2261,-2148,None
284,112,2249,-2137,None
285,108,2281,-2173,None
286,116,2305,-2189,None
287,103,2295,-2192,None
288,139,2247,-2108,None
289,115,2289,-2174,None
290,109,2271,-2162,None
291,109,2283,-2174,None
292,100,2307,-2207,None
293,103,2295,-2192,None
294,113,2257,-2144,None
295,121,2267,-2146,None
296,116,2285,-2169,None
297,129,2253,-2124,None
298,124,2269,-2145,None
299,115,2243,-2128,None
300,106,2213,-2107,None
301,105,2235,-2130,None
302,105,2283,-2178,None
303,109,2269,-2160,None
304,118,2287,-2169,None
305,99,2269,-2170,None
306,101,2289,-2188,None
307,92,2273,-2181,None
308,102,2307,-2205,None
309,99,2301,-2202,None
310,114,2289,-2175,None
311,115,2215,-2100,None
312,116,2287,-2171,None
313,110,2259,-2149,None
314,105,2289,-2184,None
315,120,2297,-2177,None
316,118,2285,-2167,None
317,103,2293,-2190,None
318,123,2281,-2158,None
319,106,2313,-2207,None
320,109,2317,-2208,None
321,114,2293,-2179,None
322,114,2315,-2201,None
323,95,2309,-2214,None
324,127,2285,-2158,None
325,127,2223,-2096,None
326,106,2299,-2193,None
327,120,2331,-2211,None
328,127,2271,-2144,None
329,121,2261,-2140,None
330,110,2269,-2159,None
331,106,2287,-2181,None
332,117,2231,-2114,None
333,118,2291,-2173,None
334,114,2289,-2175,None
335,112,2321,-2209,None
336,108,2279,-2171,None
337,113,2317,-2204,None
338,118,2281,-2163,None
339,121,2279,-2158,None
340,119,2299,-2180,None
341,117,2271,-2154,None
342,126,2307,-2181,None
343,118,2293,-2175,None
344,113,2265,-2152,None
345,138,2271,-2133,None
346,123,2307,-2184,None
347,131,2285,-2154,None
348,111,2303,-2192,None
349,124,2275,-2151,None
350,112,2283,-2171,None
351,114,2299,-2185,None
352,111,2267,-2156,None
353,117,2277,-2160,None
354,126,2309,-2183,None
355,119,2273,-2154,None
356,125,2285,-2160,None
357,113,2289,-2176,None
358,129,2289,-2160,None
359,129,2295,-2166,None
360,125,2285,-2160,None
361,124,2283,-2159,None
362,118,2239,-2121,None
363,124,2273,-2149,None
364,111,2301,-2190,None
365,117,2281,-2164,None
366,111,2299,-2188,None
367,147,2207,-2060,None
368,127,2231,-2104,None
369,101,2273,-2172,None
370,120,2251,-2131,None
371,106,2289,-2183,None
372,113,2293,-2180,None
373,97,2295,-2198,None
374,106,2249,-2143,None
375,107,2283,-2176,None
376,106,2305,-2199,None
377,111,2175,-2064,None
378,88,2295,-2207,None
379,101,2297,-2196,None
380,117,2285,-2168,None
381,115,2219,-2104,None
382,127,2207,-2080,None
383,106,2299,-2193,None
384,115,2245,-2130,None
385,103,2257,-2154,None
386,107,2257,-2150,None
387,134,2209,-2075,None
388,117,2295,-2178,None
389,116,2255,-2139,None
390,120,2277,-2157,None
391,108,2275,-2167,None
392,116,2253,-2137,None
393,111,2247,-2136,None
394,100,2215,-2115,None
395,98,2283,-2185,None
396,94,2247,-2153,None
397,97,2273,-2176,None
398,102,2291,-2189,None
399,99,2285,-2186,None
400,119,2257,-2138,None
401,97,2273,-2176,None
402,97,2265,-2168,None
403,116,2271,-2155,None
404,99,2285,-2186,None
405,112,2333,-2221,None
406,97,2275,-2178,None
407,101,2299,-2198,None
408,119,2289,-2170,None
409,98,2319,-2221,None
410,92,2285,-2193,None
411,106,2289,-2183,None
412,99,2263,-2164,None
413,90,2271,-2181,None
414,108,2259,-2151,None
415,96,2251,-2155,None
416,126,2311,-2185,None
417,100,2285,-2185,None
418,106,2287,-2181,None
419,105,2301,-2196,None
420,111,2305,-2194,None
421,103,2293,-2190,None
422,95,2279,-2184,None
423,102,2291,-2189,None
424,88,2313,-2225,None
425,104,2295,-2191,None
426,89,2275,-2186,None
427,109,2301,-2192,None
428,102,2289,-2187,None
429,100,2271,-2171,None
430,91,2321,-2230,None
431,103,2321,-2218,None
432,105,2257,-2152,None
433,92,2287,-2195,None
434,86,2295,-2209,None
435,94,2307,-2213,None
436,96,2265,-2169,None
437,98,2287,-2189,None
438,91,2295,-2204,None
439,107,2303,-2196,None
440,106,2245,-2139,None
441,111,2247,-2136,None
442,87,2297,-2210,None
443,96,2293,-2197,None
444,109,2267,-2158,None
445,107,2261,-2154,None
446,98,2297,-2199,None
447,106,2247,-2141,None
448,88,2261,-2173,None
449,87,2251,-2164,None
450,110,2223,-2113,None
451,92,2281,-2189,None
452,101,2237,-2136,None
453,112,2247,-2135,None
454,96,2243,-2147,None
455,109,2243,-2134,None
456,116,2243,-2127,None
457,100,2291,-2191,None
458,109,2325,-2216,None
459,118,2247,-2129,None
460,104,2213,-2109,None
461,111,2269,-2158,None
462,122,2251,-2129,None
463,111,2291,-2180,None
464,101,2269,-2168,None
465,107,2293,-2186,None
466,133,2223,-2090,None
467,110,2265,-2155,None
468,107,2279,-2172,None
469,117,2243,-2126,None
470,102,2285,-2183,None
471,102,2263,-2161,None
472,118,2311,-2193,None
473,120,2259,-2139,None
474,106,2319,-2213,None
475,117,2295,-2178,None
476,120,2277,-2157,None
477,117,2293,-2176,None
478,117,2289,-2172,None
479,115,2273,-2158,None
480,101,2289,-2188,None
481,113,2267,-2154,None
482,122,2229,-2107,None
483,103,2293,-2190,None
484,127,2289,-2162,None
485,110,2313,-2203,None
486,114,2305,-2191,None
487,94,2315,-2221,None
488,128,2299,-2171,None
489,128,2299,-2171,None
490,124,2317,-2193,None
491,107,2285,-2178,None
492,125,2311,-2186,None
493,110,2309,-2199,None
494,146,2259,-2113,None
495,133,2279,-2146,None
496,117,2263,-2146,None
497,113,2263,-2150,None
498,112,2287,-2175,None
499,119,2273,-2154,None
500,120,2271,-2151,None
501,122,2291,-2169,None
502,116,2299,-2183,None
503,111,2271,-2160,None
504,111,2293,-2182,None
505,115,2255,-2140,None
506,100,2305,-2205,None
507,121,2263,-2142,None
508,123,2271,-2148,None
509,113,2307,-2194,None
510,114,2283,-2169,None
511,112,2259,-2147,None
512,108,2295,-2187,None
513,113,2275,-2162,None
514,111,2287,-2176,None
515,108,2309,-2201,None
516,105,2307,-2202,None
517,111,2261,-2150,None
518,103,2315,-2212,None
519,99,2291,-2192,None
520,126,2301,-2175,None
521,96,2315,-2219,None
522,102,2281,-2179,None
523,114,2291,-2177,None
524,97,2301,-2204,None
525,123,2277,-2154,None
526,105,2307,-2202,None
527,107,2283,-2176,None
528,111,2275,-2164,None
529,104,2287,-2183,None
530,107,2291,-2184,None
531,108,2279,-2171,None
532,92,2319,-2227,None
533,109,2271,-2162,None
534,120,2307,-2187,None
535,111,2321,-2210,None
536,105,2313,-2208,None
537,101,2281,-2180,None
538,109,2287,-2178,None
539,93,2325,-2232,None
540,100,2293,-2193,None
541,94,2297,-2203,None
542,96,2299,-2203,None
543,104,2295,-2191,None
544,89,2295,-2206,None
545,106,2301,-2195,None
546,101,2291,-2190,None
547,109,2291,-2182,None
548,81,2277,-2196,None
549,100,2245,-2145,None
550,89,2329,-2240,None
551,115,2313,-2198,None
552,101,2321,-2220,None
553,105,2275,-2170,None
554,89,2333,-2244,None
555,92,2261,-2169,None
556,102,2265,-2163,None
557,101,2303,-2202,None
558,105,2323,-2218,None
559,105,2305,-2200,None
560,102,2271,-2169,None
561,92,2297,-2205,None
562,97,2311,-2214,None
563,109,2321,-2212,None
564,91,2309,-2218,None
565,85,2303,-2218,None
566,88,2315,-2227,None
567,87,2271,-2184,None
568,85,2303,-2218,None
569,97,2303,-2206,None
570,95,2303,-2208,None
571,93,2313,-2220,None
572,80,2325,-2245,None
573,100,2323,-2223,None
574,96,2319,-2223,None
575,101,2333,-2232,None
576,84,2317,-2233,None
577,93,2327,-2234,None
578,103,2323,-2220,None
579,96,2307,-2211,None
580,82,2313,-2231,None
581,81,2349,-2268,None
582,91,2325,-2234,None
583,98,2319,-2221,None
584,89,2311,-2222,None
585,97,2329,-2232,None
586,83,2331,-2248,None
587,78,2339,-2261,None
588,94,2299,-2205,None
589,98,2315,-2217,None
590,89,2335,-2246,None
591,94,2331,-2237,None
592,97,2297,-2200,None
593,90,2327,-2237,None
594,101,2297,-2196,None
595,91,2307,-2216,None
596,108,2301,-2193,None
597,106,2305,-2199,None
598,100,2305,-2205,None
599,77,2351,-2274,None
600,94,2311,-2217,None
601,96,2287,-2191,None
602,104,2323,-2219,None
603,110,2299,-2189,None
604,79,2317,-2238,None
605,116,2321,-2205,None
606,90,2333,-2243,None
607,104,2339,-2235,None
608,91,2333,-2242,None
609,96,2323,-2227,None
610,83,2323,-2240,None
611,95,2303,-2208,None
612,89,2317,-2228,None
613,101,2303,-2202,None
614,99,2309,-2210,None
615,99,2337,-2238,None
616,104,2339,-2235,None
617,111,2309,-2198,None
618,80,2373,-2293,None
619,87,2355,-2268,None
620,68,2341,-2273,None
621,90,2333,-2243,None
622,96,2319,-2223,None
623,81,2321,-2240,None
624,78,2337,-2259,None
625,108,2319,-2211,None
626,94,2349,-2255,None
627,106,2341,-2235,None
628,104,2315,-2211,None
629,79,2311,-2232,None
630,100,2311,-2211,None
631,91,2315,-2224,None
632,82,2359,-2277,None
633,83,2337,-2254,None
634,101,2321,-2220,None
635,95,2321,-2226,None
636,83,2319,-2236,None
637,101,2343,-2242,None
638,87,2325,-2238,None
639,88,2339,-2251,None
640,79,2343,-2264,None
641,85,2309,-2224,None
642,80,2357,-2277,None
643,94,2323,-2229,None
644,96,2313,-2217,None
645,86,2337,-2251,None
646,85,2321,-2236,None
647,98,2327,-2229,None
648,90,2325,-2235,None
649,89,2301,-2212,None
650,94,2323,-2229,None
651,77,2355,-2278,None
652,103,2315,-2212,None
653,90,2313,-2223,None
654,91,2327,-2236,None
655,89,2311,-2222,None
656,95,2343,-2248,None
657,97,2337,-2240,None
658,95,2329,-2234,None
659,83,2333,-2250,None
660,92,2343,-2251,None
661,108,2321,-2213,None
662,100,2333,-2233,None
663,99,2297,-2198,None
664,90,2337,-2247,None
665,86,2329,-2243,None
666,101,2315,-2214,None
667,79,2357,-2278,None
668,88,2311,-2223,None
669,81,2323,-2242,None
670,93,2337,-2244,None
671,102,2339,-2237,None
672,88,2301,-2213,None
673,96,2299,-2203,None
674,101,2317,-2216,None
