0,1,2,3,4
349,191,1881,191,None
350,177,1885,177,None
351,182,1891,182,None
352,196,1855,196,None
353,195,1875,195,None
354,187,1851,187,None
355,183,1865,183,None
356,179,1837,179,None
357,177,1861,177,None
358,181,1849,181,None
359,193,1835,193,None
360,186,1847,186,None
361,170,1859,170,None
362,195,1867,195,None
363,184,1899,184,None
364,198,1883,198,None
365,201,1929,201,None
366,195,1881,195,None
367,197,1905,197,None
368,192,1877,192,None
369,187,1857,187,None
370,199,1819,199,None
371,191,1857,191,None
372,202,1847,202,None
373,181,1885,181,None
374,193,1863,193,None
375,199,1815,199,None
376,186,1869,186,None
377,192,1829,192,None
378,196,1843,196,None
379,185,1819,185,None
380,180,1847,180,None
381,187,1847,187,None
382,196,1853,196,None
383,176,1859,176,None
384,178,1839,178,None
385,189,1819,189,None
386,175,1843,175,None
387,184,1817,184,None
388,184,1835,184,None
389,187,1811,187,None
390,181,1817,181,None
391,182,1863,182,None
392,190,1835,190,None
393,178,1821,178,None
394,184,1791,184,None
395,181,1815,181,None
396,175,1815,175,None
397,187,1785,187,None
398,171,1767,171,None
399,176,1783,176,None
400,178,1761,178,None
401,173,1819,173,None
402,171,1807,171,None
403,169,1815,169,None
404,168,1801,168,None
405,178,1777,178,None
406,166,1761,166,None
407,170,1775,170,None
408,187,1781,187,None
409,166,1767,166,None
410,159,1793,159,None
411,175,1769,175,None
412,157,1783,157,None
413,162,1789,162,None
414,154,1767,154,None
415,156,1773,156,None
416,160,1761,160,None
417,183,1775,183,None
418,172,1767,172,None
419,174,1793,174,None
420,170,1783,170,None
421,168,1765,168,None
422,178,1797,178,None
423,160,1781,160,None
424,184,1771,184,None
425,166,1771,166,None
426,162,1789,162,None
427,170,1793,170,None
428,169,1731,169,None
429,167,1775,167,None
430,179,1759,179,None
431,160,1785,160,None
432,152,1771,152,None
433,163,1793,163,None
434,168,1759,168,None
435,150,1747,150,None
436,168,1725,168,None
437,146,1757,146,None
438,158,1715,158,None
439,156,1737,156,None
440,149,1737,149,None
441,145,1751,145,None
442,145,1749,145,None
443,144,1763,144,None
444,147,1773,147,None
445,142,1713,142,None
446,148,1747,148,None
447,150,1705,150,None
448,130,1721,130,None
449,151,1717,151,None
450,148,1689,148,None
451,126,1715,126,None
452,145,1655,145,None
453,148,1703,148,None
454,131,1691,131,None
455,128,1773,128,None
456,140,1669,140,None
457,134,1657,134,None
458,141,1667,141,None
459,133,1701,133,None
460,136,1709,136,None
461,122,1721,122,None
462,135,1661,135,None
463,123,1681,123,None
464,151,1697,151,None
465,130,1689,130,None
466,118,1663,118,None
467,143,1703,143,None
468,138,1723,138,None
469,149,1765,149,None
470,135,1677,135,None
471,120,1677,120,None
472,158,1667,158,None
473,143,1695,143,None
474,138,1689,138,None
475,144,1657,144,None
476,140,1687,140,None
477,150,1669,150,None
478,154,1735,154,None
479,157,1763,157,None
480,136,1691,136,None
481,151,1699,151,None
482,149,1671,149,None
483,144,1695,144,None
484,152,1709,152,None
485,149,1709,149,None
486,145,1689,145,None
487,145,1657,145,None
488,146,1713,146,None
489,139,1693,139,None
490,136,1733,136,None
491,158,1721,158,None
492,147,1709,147,None
493,143,1695,143,None
494,147,1689,147,None
495,139,1701,139,None
496,152,1713,152,None
497,159,1741,159,None
498,145,1713,145,None
499,154,1721,154,None
500,171,1695,171,None
501,137,1709,137,None
502,136,1743,136,None
503,150,1703,150,None
504,157,1749,157,None
505,147,1763,147,None
506,141,1777,141,None
507,139,1745,139,None
508,158,1761,158,None
509,172,1759,172,None
510,165,1757,165,None
511,144,1773,144,None
512,159,1765,159,None
513,151,1799,151,None
514,156,1751,156,None
515,143,1765,143,None
516,143,1733,143,None
517,132,1729,132,None
518,139,1761,139,None
519,146,1749,146,None
520,151,1731,151,None
521,144,1749,144,None
522,154,1699,154,None
523,144,1701,144,None
524,148,1739,148,None
525,173,1765,173,None
526,154,1737,154,None
527,162,1757,162,None
528,166,1761,166,None
529,159,1769,159,None
530,149,1763,149,None
531,163,1777,163,None
532,184,1771,184,None
533,160,1783,160,None
534,159,1803,159,None
535,153,1779,153,None
536,177,1791,177,None
537,172,1825,172,None
538,172,1817,172,None
539,179,1799,179,None
540,164,1817,164,None
541,177,1833,177,None
542,192,1825,192,None
543,162,1853,162,None
544,195,1851,195,None
545,168,1881,168,None
546,204,1865,204,None
547,175,1887,175,None
548,208,1835,208,None
549,210,1881,210,None
550,204,1843,204,None
551,184,1879,184,None
552,192,1833,192,None
553,188,1879,188,None
554,213,1861,213,None
555,213,1873,213,None
556,204,1863,204,None
557,198,1857,198,None
558,209,1863,209,None
559,200,1863,200,None
560,190,1867,190,None
561,215,1913,215,None
562,207,1901,207,None
563,195,1905,195,None
564,220,1875,220,None
565,217,1855,217,None
566,206,1865,206,None
567,203,1861,203,None
568,181,1915,181,None
569,206,1883,206,None
570,203,1863,203,None
571,209,1867,209,None
572,204,1849,204,None
573,187,1881,187,None
574,216,1879,216,None
575,199,1869,199,None
576,179,1827,179,None
577,191,1835,191,None
578,196,1815,196,None
579,209,1791,209,None
580,195,1845,195,None
581,185,1809,185,None
582,192,1797,192,None
583,182,1819,182,None
584,185,1803,185,None
585,180,1817,180,None
586,175,1773,175,None
587,188,1771,188,None
588,183,1799,183,None
589,184,1799,184,None
590,176,1815,176,None
591,191,1791,191,None
592,180,1841,180,None
593,182,1817,182,None
594,170,1833,170,None
595,191,1831,191,None
596,196,1819,196,None
597,206,1769,206,None
598,193,1809,193,None
599,174,1829,174,None
600,194,1799,194,None
601,182,1805,182,None
602,192,1811,192,None
603,181,1821,181,None
604,185,1803,185,None
605,193,1803,193,None
606,170,1759,170,None
607,190,1801,190,None
608,196,1787,196,None
609,170,1771,170,None
610,175,1785,175,None
611,194,1797,194,None
612,167,1829,167,None
613,173,1767,173,None
614,183,1741,183,None
615,184,1785,184,None
616,192,1753,192,None
617,164,1731,164,None
618,168,1777,168,None
619,165,1813,165,None
620,188,1837,188,None
621,179,1821,179,None
622,190,1795,190,None
623,174,1821,174,None
624,180,1809,180,None
625,183,1799,183,None
626,186,1765,186,None
627,179,1777,179,None
628,176,1757,176,None
629,178,1761,178,None
630,161,1747,161,None
631,160,1741,160,None
632,159,1711,159,None
633,154,1713,154,None
634,174,1769,174,None
635,169,1747,169,None
636,178,1803,178,None
637,168,1787,168,None
638,164,1803,164,None
639,177,1805,177,None
640,187,1833,187,None
641,179,1831,179,None
642,171,1845,171,None
643,196,1837,196,None
644,190,1839,190,None
645,175,1839,175,None
646,197,1849,197,None
647,194,1805,194,None
648,184,1847,184,None
649,187,1835,187,None
650,187,1839,187,None
651,195,1823,195,None
652,177,1819,177,None
653,174,1839,174,None
654,188,1841,188,None
655,207,1827,207,None
656,188,1825,188,None
657,190,1817,190,None
658,179,1853,179,None
659,189,1835,189,None
660,196,1833,196,None
661,203,1845,203,None
662,190,1823,190,None
663,182,1851,182,None
664,166,1827,166,None
665,183,1813,183,None
666,183,1841,183,None
667,197,1807,197,None
668,172,1809,172,None
669,175,1809,175,None
670,177,1825,177,None
671,181,1827,181,None
672,191,1851,191,None
673,189,1815,189,None
674,201,1861,201,None
675,184,1849,184,None
676,170,1845,170,None
677,175,1851,175,None
678,191,1851,191,None
679,163,1841,163,None
680,185,1827,185,None
681,188,1813,188,None
682,184,1823,184,None
683,179,1819,179,None
684,172,1781,172,None
685,179,1799,179,None
686,175,1783,175,None
687,149,1765,149,None
688,166,1709,166,None
689,153,1719,153,None
690,144,1703,144,None
691,157,1715,157,None
692,154,1693,154,None
693,154,1725,154,None
694,166,1765,166,None
695,161,1739,161,None
696,158,1747,158,None
697,172,1733,172,None
698,146,1737,146,None
699,181,1715,181,None
700,169,1763,169,None
701,163,1779,163,None
702,149,1747,149,None
703,178,1777,178,None
704,156,1685,156,None
705,154,1675,154,None
706,162,1711,162,None
707,140,1669,140,None
708,145,1681,145,None
709,139,1667,139,None
710,162,1693,162,None
711,158,1687,158,None
712,153,1657,153,None
713,147,1657,147,None
714,159,1635,159,None
715,148,1651,148,None
716,158,1653,158,None
717,159,1697,159,None
718,169,1697,169,None
719,170,1729,170,None
720,170,1741,170,None
721,176,1739,176,None
722,169,1775,169,None
723,185,1753,185,None
724,167,1761,167,None
725,166,1771,166,None
726,182,1689,182,None
727,153,1691,153,None
728,156,1661,156,None
729,152,1641,152,None
730,150,1625,150,None
731,152,1605,152,None
732,141,1675,141,None
733,162,1629,162,None
734,181,1667,181,None
735,177,1667,177,None
736,160,1705,160,None
737,183,1731,183,None
738,167,1735,167,None
739,172,1703,172,None
740,168,1725,168,None
741,170,1709,170,None
742,192,1731,192,None
743,195,1761,195,None
744,184,1713,184,None
745,191,1735,191,None
746,185,1695,185,None
747,177,1723,177,None
748,168,1661,168,None
749,163,1671,163,None
750,178,1669,178,None
751,171,1663,171,None
752,169,1645,169,None
753,175,1627,175,None
754,168,1637,168,None
755,165,1635,165,None
756,158,1595,158,None
757,169,1591,169,None
758,166,1637,166,None
759,163,1619,163,None
760,167,1629,167,None
761,156,1621,156,None
762,159,1621,159,None
763,195,1639,195,None
764,167,1595,167,None
765,166,1637,166,None
766,180,1613,180,None
767,178,1623,178,None
768,172,1621,172,None
769,167,1637,167,None
770,162,1601,162,None
771,177,1591,177,None
772,165,1567,165,None
773,176,1589,176,None
774,175,1611,175,None
775,176,1603,176,None
776,182,1609,182,None
777,178,1605,178,None
778,177,1581,177,None
779,168,1593,168,None
780,173,1579,173,None
781,186,1581,186,None
782,174,1601,174,None
783,174,1629,174,None
784,183,1601,183,None
785,178,1609,178,None
786,181,1621,181,None
787,189,1635,189,None
788,202,1635,202,None
789,201,1653,201,None
790,203,1659,203,None
791,220,1683,220,None
792,219,1707,219,None
793,219,1699,219,None
794,239,1713,239,None
795,230,1689,230,None
796,202,1683,202,None
797,209,1693,209,None
798,226,1685,226,None
799,217,1709,217,None
800,216,1689,216,None
801,209,1687,209,None
802,225,1695,225,None
803,243,1711,243,None
804,222,1701,222,None
805,213,1707,213,None
806,215,1687,215,None
807,218,1683,218,None
808,208,1689,208,None
809,225,1697,225,None
810,242,1705,242,None
811,222,1677,222,None
812,211,1659,211,None
813,229,1709,229,None
814,220,1689,220,None
815,212,1685,212,None
816,220,1713,220,None
817,225,1691,225,None
818,198,1669,198,None
819,213,1671,213,None
820,212,1711,212,None
821,209,1687,209,None
822,200,1657,200,None
823,205,1673,205,None
824,212,1657,212,None
825,201,1659,201,None
826,203,1661,203,None
827,218,1661,218,None
828,211,1683,211,None
829,200,1637,200,None
830,206,1653,206,None
831,229,1663,229,None
832,221,1679,221,None
833,226,1657,226,None
834,219,1689,219,None
835,212,1681,212,None
836,222,1677,222,None
837,211,1675,211,None
838,229,1695,229,None
839,226,1669,226,None
840,204,1655,204,None
841,218,1661,218,None
842,213,1659,213,None
843,207,1657,207,None
844,204,1637,204,None
845,202,1621,202,None
846,194,1617,194,None
847,194,1611,194,None
848,193,1607,193,None
849,193,1617,193,None
850,190,1615,190,None
851,193,1589,193,None
852,190,1589,190,None
853,191,1599,191,None
854,192,1617,192,None
855,181,1587,181,None
856,195,1611,195,None
857,197,1613,197,None
858,204,1617,204,None
859,200,1617,200,None
860,209,1619,209,None
861,209,1615,209,None
862,202,1617,202,None
863,211,1607,211,None
864,215,1651,215,None
865,210,1643,210,None
866,214,1621,214,None
867,210,1641,210,None
868,218,1647,218,None
869,213,1641,213,None
870,215,1623,215,None
871,216,1651,216,None
872,207,1617,207,None
873,216,1627,216,None
874,221,1619,221,None
875,199,1601,199,None
876,206,1629,206,None
877,206,1625,206,None
878,211,1597,211,None
879,208,1603,208,None
880,201,1585,201,None
881,205,1581,205,None
882,201,1581,201,None
883,212,1573,212,None
884,190,1593,190,None
885,199,1599,199,None
886,184,1567,184,None
887,179,1585,179,None
888,161,1563,161,None
889,169,1555,169,None
890,173,1551,173,None
891,173,1563,173,None
892,179,1579,179,None
893,189,1555,189,None
894,182,1553,182,None
895,166,1595,166,None
896,178,1579,178,None
897,177,1585,177,None
898,173,1533,173,None
899,178,1569,178,None
900,181,1571,181,None
901,188,1557,188,None
902,164,1551,164,None
903,160,1539,160,None
904,173,1573,173,None
905,177,1559,177,None
906,166,1543,166,None
907,185,1519,185,None
908,160,1539,160,None
909,155,1559,155,None
910,171,1543,171,None
911,145,1527,145,None
912,165,1527,165,None
913,160,1577,160,None
914,144,1555,144,None
915,148,1497,148,None
916,149,1527,149,None
917,148,1509,148,None
918,146,1457,146,None
919,145,1487,145,None
920,152,1519,152,None
921,165,1509,165,None
922,164,1505,164,None
923,163,1511,163,None
924,154,1491,154,None
925,174,1519,174,None
926,164,1509,164,None
927,157,1525,157,None
928,151,1539,151,None
929,159,1527,159,None
930,138,1503,138,None
931,135,1491,135,None
932,136,1477,136,None
933,148,1473,148,None
934,154,1505,154,None
935,149,1495,149,None
936,141,1505,141,None
937,143,1489,143,None
938,132,1453,132,None
939,137,1477,137,None
940,136,1453,136,None
941,144,1457,144,None
942,128,1421,128,None
943,130,1439,130,None
944,130,1435,130,None
945,128,1419,128,None
946,149,1483,149,None
947,155,1485,155,None
948,161,1519,161,None
949,166,1489,166,None
950,173,1499,173,None
951,160,1527,160,None
952,167,1527,167,None
953,168,1493,168,None
954,161,1545,161,None
955,167,1479,167,None
956,154,1485,154,None
957,147,1475,147,None
958,158,1501,158,None
959,168,1491,168,None
960,150,1469,150,None
961,167,1491,167,None
962,157,1515,157,None
963,166,1485,166,None
964,170,1525,170,None
965,152,1487,152,None
966,144,1485,144,None
967,146,1477,146,None
968,146,1485,146,None
969,141,1481,141,None
970,156,1493,156,None
971,150,1497,150,None
972,150,1489,150,None
973,141,1477,141,None
974,147,1479,147,None
975,152,1469,152,None
976,124,1443,124,None
977,136,1453,136,None
978,147,1459,147,None
979,150,1469,150,None
980,141,1439,141,None
981,147,1435,147,None
982,154,1451,154,None
983,128,1431,128,None
984,150,1461,150,None
985,144,1437,144,None
986,141,1475,141,None
987,150,1467,150,None
988,142,1443,142,None
989,133,1403,133,None
990,138,1437,138,None
991,137,1455,137,None
992,124,1401,124,None
993,129,1427,129,None
994,145,1467,145,None
995,138,1453,138,None
996,118,1389,118,None
997,113,1407,113,None
998,115,1411,115,None
999,117,1411,117,None
