0,1,2,3,4
291,93,2147,93,None
292,102,2095,102,None
293,88,2095,88,None
294,109,2057,109,None
295,92,2093,92,None
296,77,2053,77,None
297,91,2067,91,None
298,99,2055,99,None
299,94,2069,94,None
300,95,2125,95,None
301,97,2045,97,None
302,86,2083,86,None
303,98,2089,98,None
304,112,2079,112,None
305,100,2081,100,None
306,109,2153,109,None
307,104,2159,104,None
308,86,2137,86,None
309,96,2139,96,None
310,101,2053,101,None
311,112,2049,112,None
312,104,2079,104,None
313,99,2155,99,None
314,115,2077,115,None
315,101,2081,101,None
316,109,2155,109,None
317,94,2137,94,None
318,114,2131,114,None
319,102,2137,102,None
320,93,2047,93,None
321,97,2147,97,None
322,82,2021,82,None
323,83,2093,83,None
324,90,2081,90,None
325,85,2153,85,None
326,97,2031,97,None
327,95,2053,95,None
328,96,2061,96,None
329,92,2107,92,None
330,96,2041,96,None
331,91,2075,91,None
332,102,2035,102,None
333,91,2075,91,None
334,88,2031,88,None
335,107,2135,107,None
336,90,2087,90,None
337,81,2107,81,None
338,98,2117,98,None
339,81,2137,81,None
340,90,2037,90,None
341,114,2001,114,None
342,114,2097,114,None
343,100,2081,100,None
344,85,2023,85,None
345,86,2097,86,None
346,81,2067,81,None
347,93,2147,93,None
348,102,2059,102,None
349,104,2053,104,None
350,97,2047,97,None
351,88,2057,88,None
352,114,2067,114,None
353,101,2025,101,None
354,114,2151,114,None
355,84,2065,84,None
356,91,2059,91,None
357,92,2067,92,None
358,104,2051,104,None
359,81,2045,81,None
360,97,2043,97,None
361,88,2153,88,None
362,96,2069,96,None
363,95,2155,95,None
364,94,2039,94,None
365,95,2037,95,None
366,74,2141,74,None
367,87,2005,87,None
368,96,2059,96,None
369,91,2017,91,None
370,100,2145,100,None
371,81,2017,81,None
372,107,2141,107,None
373,91,2033,91,None
374,88,2095,88,None
375,96,2057,96,None
376,83,2091,83,None
377,108,2057,108,None
378,87,2073,87,None
379,100,2131,100,None
380,110,2051,110,None
381,96,1997,96,None
382,100,2057,100,None
383,91,2053,91,None
384,96,2101,96,None
385,91,2003,91,None
386,98,2019,98,None
387,93,2061,93,None
388,107,2153,107,None
389,113,2127,113,None
390,80,1997,80,None
391,101,2075,101,None
392,92,2127,92,None
393,105,2155,105,None
394,104,2023,104,None
395,101,2029,101,None
396,98,2017,98,None
397,104,2087,104,None
398,84,2151,84,None
399,97,2037,97,None
400,105,2161,105,None
401,112,2001,112,None
402,102,2019,102,None
403,93,1959,93,None
404,108,2125,108,None
405,74,2081,74,None
406,76,2095,76,None
407,110,2157,110,None
408,91,2139,91,None
409,83,2087,83,None
410,88,2093,88,None
411,97,2135,97,None
412,102,2141,102,None
413,94,2121,94,None
414,101,2151,101,None
415,91,2023,91,None
416,88,2089,88,None
417,99,2019,99,None
418,86,2073,86,None
419,94,2073,94,None
420,102,2055,102,None
421,88,2063,88,None
422,135,2149,135,None
423,108,2149,108,None
424,76,2037,76,None
425,104,2039,104,None
426,83,2047,83,None
427,96,2035,96,None
428,100,2023,100,None
429,97,2055,97,None
430,94,1969,94,None
431,96,1993,96,None
432,93,2077,93,None
433,93,2007,93,None
434,95,2023,95,None
435,88,2001,88,None
436,95,2009,95,None
437,104,1993,104,None
438,82,2033,82,None
439,82,2133,82,None
440,103,1995,103,None
441,93,2005,93,None
442,119,2065,119,None
443,107,2051,107,None
444,104,2139,104,None
445,110,2037,110,None
446,96,1997,96,None
447,98,2023,98,None
448,83,2105,83,None
449,111,2153,111,None
450,100,2025,100,None
451,95,2045,95,None
452,88,2153,88,None
453,95,2131,95,None
454,93,2143,93,None
455,97,2021,97,None
456,89,1991,89,None
457,92,2027,92,None
458,90,2033,90,None
459,77,2049,77,None
460,96,1985,96,None
461,95,2075,95,None
462,101,2049,101,None
463,76,2053,76,None
464,80,2119,80,None
465,108,2045,108,None
466,95,2011,95,None
467,85,2071,85,None
468,115,2083,115,None
469,96,2037,96,None
470,96,2053,96,None
471,92,2021,92,None
472,99,2127,99,None
473,105,2023,105,None
474,102,2039,102,None
475,95,2071,95,None
476,92,2049,92,None
477,93,2067,93,None
478,99,2085,99,None
479,98,1999,98,None
480,91,2075,91,None
481,91,2015,91,None
482,88,1973,88,None
483,86,2015,86,None
484,98,2147,98,None
485,78,2037,78,None
486,90,2037,90,None
487,101,2013,101,None
488,106,2033,106,None
489,89,2039,89,None
490,90,2059,90,None
491,89,2095,89,None
492,88,2013,88,None
493,80,2069,80,None
494,92,2033,92,None
495,96,2151,96,None
496,95,2131,95,None
497,106,2143,106,None
498,91,2135,91,None
499,86,2013,86,None
500,84,2149,84,None
501,96,2143,96,None
502,90,2027,90,None
