0,1,2,3,4
168,108,2245,-2137,None
169,116,2261,-2145,None
170,113,2239,-2126,None
171,114,2241,-2127,None
172,113,2219,-2106,None
173,135,2239,-2104,None
174,119,2227,-2108,None
175,119,2247,-2128,None
176,110,2299,-2189,None
177,123,2253,-2130,None
178,100,2223,-2123,None
179,129,2241,-2112,None
180,109,2271,-2162,None
181,117,2245,-2128,None
182,114,2233,-2119,None
183,104,2241,-2137,None
184,134,2201,-2067,None
185,113,2211,-2098,None
186,113,2213,-2100,None
187,106,2215,-2109,None
188,105,2253,-2148,None
189,102,2221,-2119,None
190,113,2271,-2158,None
191,119,2193,-2074,None
192,97,2269,-2172,None
193,105,2243,-2138,None
194,116,2235,-2119,None
195,107,2259,-2152,None
196,111,2243,-2132,None
197,107,2245,-2138,None
198,112,2183,-2071,None
199,122,2183,-2061,None
200,100,2155,-2055,None
201,102,2155,-2053,None
202,107,2197,-2090,None
203,119,2277,-2158,None
204,106,2207,-2101,None
205,99,2181,-2082,None
206,115,2177,-2062,None
207,102,2195,-2093,None
208,111,2107,-1996,None
209,100,2245,-2145,None
210,107,2263,-2156,None
211,93,2291,-2198,None
212,105,2195,-2090,None
213,90,2199,-2109,None
214,81,2239,-2158,None
215,93,2187,-2094,None
216,86,2221,-2135,None
217,81,2245,-2164,None
218,94,2239,-2145,None
219,89,2149,-2060,None
220,80,2249,-2169,None
221,99,2183,-2084,None
222,91,2235,-2144,None
223,78,2281,-2203,None
224,87,2229,-2142,None
225,84,2273,-2189,None
226,65,2257,-2192,None
227,73,2253,-2180,None
228,77,2277,-2200,None
229,105,2231,-2126,None
230,92,2229,-2137,None
231,89,2205,-2116,None
232,81,2235,-2154,None
233,91,2221,-2130,None
234,69,2229,-2160,None
235,71,2253,-2182,None
236,61,2263,-2202,None
237,74,2257,-2183,None
238,89,2237,-2148,None
239,63,2287,-2224,None
240,71,2231,-2160,None
241,80,2201,-2121,None
242,72,2247,-2175,None
243,86,2219,-2133,None
244,74,2283,-2209,None
245,77,2295,-2218,None
246,66,2255,-2189,None
247,70,2253,-2183,None
248,63,2291,-2228,None
249,60,2283,-2223,None
250,78,2273,-2195,None
251,64,2303,-2239,None
252,59,2327,-2268,None
253,72,2257,-2185,None
254,53,2289,-2236,None
255,67,2271,-2204,None
256,85,2299,-2214,None
257,66,2265,-2199,None
258,66,2235,-2169,None
259,52,2265,-2213,None
260,45,2353,-2308,None
261,66,2339,-2273,None
262,41,2313,-2272,None
263,72,2259,-2187,None
264,63,2309,-2246,None
265,49,2361,-2312,None
266,61,2313,-2252,None
267,56,2319,-2263,None
268,59,2315,-2256,None
269,60,2343,-2283,None
270,43,2347,-2304,None
271,51,2279,-2228,None
272,51,2341,-2290,None
273,48,2303,-2255,None
274,57,2367,-2310,None
275,44,2327,-2283,None
276,49,2343,-2294,None
277,43,2345,-2302,None
278,46,2371,-2325,None
279,38,2363,-2325,None
280,45,2371,-2326,None
281,57,2369,-2312,None
282,49,2315,-2266,None
283,48,2339,-2291,None
284,43,2325,-2282,None
285,45,2365,-2320,None
286,47,2357,-2310,None
287,42,2367,-2325,None
288,43,2353,-2310,None
289,49,2383,-2334,None
290,43,2345,-2302,None
291,37,2373,-2336,None
292,43,2367,-2324,None
293,49,2375,-2326,None
294,39,2383,-2344,None
295,42,2385,-2343,None
296,42,2401,-2359,None
297,29,2389,-2360,None
298,46,2393,-2347,None
299,42,2353,-2311,None
300,32,2377,-2345,None
301,45,2369,-2324,None
302,50,2381,-2331,None
303,47,2385,-2338,None
304,33,2363,-2330,None
305,47,2369,-2322,None
306,35,2381,-2346,None
307,42,2367,-2325,None
308,34,2347,-2313,None
309,41,2341,-2300,None
310,36,2375,-2339,None
311,38,2381,-2343,None
312,38,2387,-2349,None
313,43,2403,-2360,None
314,40,2397,-2357,None
315,38,2359,-2321,None
316,45,2399,-2354,None
317,35,2343,-2308,None
318,31,2383,-2352,None
319,33,2369,-2336,None
320,36,2389,-2353,None
321,36,2361,-2325,None
322,36,2401,-2365,None
323,30,2391,-2361,None
324,39,2385,-2346,None
325,34,2347,-2313,None
326,49,2357,-2308,None
327,43,2339,-2296,None
328,36,2377,-2341,None
329,43,2389,-2346,None
330,38,2395,-2357,None
331,41,2365,-2324,None
332,30,2385,-2355,None
333,32,2371,-2339,None
334,36,2399,-2363,None
335,46,2369,-2323,None
336,42,2355,-2313,None
337,39,2389,-2350,None
338,41,2373,-2332,None
339,27,2367,-2340,None
340,45,2373,-2328,None
341,38,2389,-2351,None
342,36,2379,-2343,None
343,24,2403,-2379,None
344,34,2367,-2333,None
345,35,2363,-2328,None
346,39,2379,-2340,None
347,36,2381,-2345,None
348,42,2361,-2319,None
349,36,2315,-2279,None
350,43,2371,-2328,None
351,33,2375,-2342,None
352,44,2389,-2345,None
353,39,2387,-2348,None
354,35,2383,-2348,None
355,47,2377,-2330,None
356,47,2355,-2308,None
357,41,2379,-2338,None
358,41,2351,-2310,None
359,37,2395,-2358,None
360,38,2389,-2351,None
361,44,2395,-2351,None
362,34,2371,-2337,None
363,40,2395,-2355,None
364,41,2381,-2340,None
365,36,2363,-2327,None
366,45,2399,-2354,None
367,40,2393,-2353,None
368,38,2393,-2355,None
369,32,2343,-2311,None
370,60,2383,-2323,None
371,42,2353,-2311,None
372,54,2373,-2319,None
373,46,2397,-2351,None
374,37,2387,-2350,None
375,39,2355,-2316,None
376,39,2337,-2298,None
377,36,2377,-2341,None
378,46,2403,-2357,None
379,39,2391,-2352,None
380,47,2355,-2308,None
381,31,2387,-2356,None
382,41,2379,-2338,None
383,43,2381,-2338,None
384,41,2343,-2302,None
385,49,2329,-2280,None
386,47,2357,-2310,None
387,49,2341,-2292,None
388,33,2401,-2368,None
389,37,2387,-2350,None
390,55,2375,-2320,None
391,38,2363,-2325,None
392,38,2385,-2347,None
393,35,2373,-2338,None
394,36,2397,-2361,None
395,43,2347,-2304,None
396,34,2393,-2359,None
397,38,2363,-2325,None
398,35,2377,-2342,None
399,37,2397,-2360,None
400,39,2385,-2346,None
401,30,2375,-2345,None
402,47,2387,-2340,None
403,42,2361,-2319,None
404,37,2383,-2346,None
405,33,2365,-2332,None
406,37,2375,-2338,None
407,35,2379,-2344,None
408,50,2371,-2321,None
409,46,2393,-2347,None
410,43,2379,-2336,None
411,33,2391,-2358,None
412,31,2377,-2346,None
413,35,2379,-2344,None
414,41,2359,-2318,None
415,48,2375,-2327,None
416,36,2403,-2367,None
417,50,2379,-2329,None
418,46,2377,-2331,None
419,26,2387,-2361,None
420,44,2381,-2337,None
421,40,2371,-2331,None
422,33,2385,-2352,None
423,38,2385,-2347,None
424,40,2349,-2309,None
425,49,2379,-2330,None
426,46,2375,-2329,None
427,51,2387,-2336,None
428,43,2411,-2368,None
429,42,2373,-2331,None
430,32,2383,-2351,None
431,38,2393,-2355,None
432,40,2367,-2327,None
433,60,2361,-2301,None
434,35,2389,-2354,None
435,39,2369,-2330,None
436,44,2349,-2305,None
437,43,2367,-2324,None
438,40,2393,-2353,None
439,49,2369,-2320,None
440,32,2361,-2329,None
441,43,2347,-2304,None
442,57,2361,-2304,None
443,32,2389,-2357,None
444,52,2385,-2333,None
445,41,2353,-2312,None
446,46,2333,-2287,None
447,35,2379,-2344,None
448,48,2341,-2293,None
449,44,2385,-2341,None
450,38,2359,-2321,None
451,37,2385,-2348,None
452,34,2375,-2341,None
453,40,2363,-2323,None
454,46,2371,-2325,None
455,34,2365,-2331,None
456,46,2361,-2315,None
457,41,2377,-2336,None
458,41,2367,-2326,None
459,33,2381,-2348,None
460,39,2363,-2324,None
461,38,2381,-2343,None
462,44,2387,-2343,None
463,34,2397,-2363,None
464,38,2337,-2299,None
465,39,2379,-2340,None
466,41,2391,-2350,None
467,34,2359,-2325,None
468,36,2399,-2363,None
469,34,2373,-2339,None
470,41,2341,-2300,None
471,35,2373,-2338,None
472,42,2299,-2257,None
473,51,2381,-2330,None
474,35,2349,-2314,None
475,47,2367,-2320,None
476,39,2355,-2316,None
477,42,2367,-2325,None
478,35,2359,-2324,None
479,47,2381,-2334,None
480,42,2371,-2329,None
481,45,2361,-2316,None
482,43,2337,-2294,None
483,40,2383,-2343,None
484,48,2337,-2289,None
485,43,2329,-2286,None
486,51,2353,-2302,None
487,36,2355,-2319,None
488,39,2363,-2324,None
489,35,2381,-2346,None
490,34,2385,-2351,None
491,39,2345,-2306,None
492,43,2369,-2326,None
493,43,2359,-2316,None
494,39,2301,-2262,None
495,55,2381,-2326,None
496,52,2323,-2271,None
497,58,2361,-2303,None
498,36,2371,-2335,None
499,43,2389,-2346,None
500,43,2369,-2326,None
501,42,2363,-2321,None
502,31,2369,-2338,None
503,37,2345,-2308,None
504,48,2347,-2299,None
505,36,2353,-2317,None
506,45,2393,-2348,None
507,53,2363,-2310,None
508,56,2379,-2323,None
509,45,2369,-2324,None
510,52,2347,-2295,None
511,47,2345,-2298,None
512,37,2373,-2336,None
513,44,2367,-2323,None
514,47,2371,-2324,None
515,35,2367,-2332,None
516,43,2353,-2310,None
517,40,2375,-2335,None
518,39,2377,-2338,None
519,26,2367,-2341,None
520,39,2373,-2334,None
521,35,2387,-2352,None
522,33,2359,-2326,None
523,28,2341,-2313,None
524,43,2381,-2338,None
525,50,2383,-2333,None
526,41,2355,-2314,None
527,48,2359,-2311,None
528,48,2371,-2323,None
529,42,2375,-2333,None
530,39,2351,-2312,None
531,39,2361,-2322,None
532,30,2345,-2315,None
533,41,2369,-2328,None
534,39,2379,-2340,None
535,40,2377,-2337,None
536,38,2327,-2289,None
537,37,2381,-2344,None
538,35,2369,-2334,None
539,36,2369,-2333,None
540,43,2369,-2326,None
541,53,2381,-2328,None
542,49,2339,-2290,None
543,30,2369,-2339,None
544,61,2353,-2292,None
545,48,2341,-2293,None
546,47,2331,-2284,None
547,40,2359,-2319,None
548,42,2353,-2311,None
549,39,2335,-2296,None
550,38,2369,-2331,None
551,34,2383,-2349,None
552,42,2343,-2301,None
553,32,2361,-2329,None
554,39,2383,-2344,None
555,54,2339,-2285,None
556,57,2361,-2304,None
557,46,2347,-2301,None
558,39,2351,-2312,None
559,48,2301,-2253,None
560,62,2343,-2281,None
561,36,2321,-2285,None
562,62,2303,-2241,None
563,33,2395,-2362,None
564,38,2361,-2323,None
565,45,2333,-2288,None
566,46,2343,-2297,None
567,33,2343,-2310,None
568,42,2351,-2309,None
569,41,2359,-2318,None
570,39,2383,-2344,None
571,39,2361,-2322,None
572,45,2353,-2308,None
573,45,2351,-2306,None
574,47,2365,-2318,None
575,42,2351,-2309,None
576,49,2359,-2310,None
577,33,2383,-2350,None
578,36,2359,-2323,None
579,45,2355,-2310,None
580,32,2355,-2323,None
581,41,2381,-2340,None
582,47,2359,-2312,None
583,50,2313,-2263,None
584,57,2367,-2310,None
585,49,2359,-2310,None
586,30,2371,-2341,None
587,29,2351,-2322,None
588,40,2371,-2331,None
589,36,2365,-2329,None
590,54,2365,-2311,None
591,47,2349,-2302,None
592,54,2333,-2279,None
593,53,2337,-2284,None
594,35,2343,-2308,None
595,51,2347,-2296,None
596,38,2357,-2319,None
597,42,2353,-2311,None
598,50,2325,-2275,None
599,51,2325,-2274,None
600,35,2355,-2320,None
601,53,2361,-2308,None
602,49,2351,-2302,None
603,42,2359,-2317,None
604,45,2343,-2298,None
605,49,2375,-2326,None
606,66,2309,-2243,None
607,48,2345,-2297,None
608,45,2331,-2286,None
609,52,2357,-2305,None
610,34,2349,-2315,None
611,47,2363,-2316,None
612,45,2345,-2300,None
613,51,2331,-2280,None
614,43,2335,-2292,None
615,45,2331,-2286,None
616,63,2325,-2262,None
617,35,2335,-2300,None
618,53,2335,-2282,None
619,62,2337,-2275,None
620,44,2351,-2307,None
621,43,2371,-2328,None
622,49,2327,-2278,None
623,41,2373,-2332,None
624,41,2347,-2306,None
625,56,2337,-2281,None
626,36,2361,-2325,None
627,41,2359,-2318,None
628,39,2363,-2324,None
629,47,2355,-2308,None
630,40,2365,-2325,None
631,44,2347,-2303,None
632,40,2361,-2321,None
633,43,2345,-2302,None
634,39,2369,-2330,None
635,35,2359,-2324,None
636,47,2361,-2314,None
637,41,2343,-2302,None
638,48,2381,-2333,None
639,37,2375,-2338,None
640,42,2369,-2327,None
641,45,2371,-2326,None
642,29,2371,-2342,None
643,43,2361,-2318,None
644,45,2341,-2296,None
645,37,2349,-2312,None
646,42,2355,-2313,None
647,46,2369,-2323,None
648,45,2387,-2342,None
649,31,2379,-2348,None
650,45,2379,-2334,None
651,41,2357,-2316,None
652,44,2359,-2315,None
653,34,2351,-2317,None
654,46,2371,-2325,None
655,49,2353,-2304,None
656,39,2341,-2302,None
657,36,2347,-2311,None
658,43,2345,-2302,None
659,41,2353,-2312,None
660,38,2367,-2329,None
661,35,2331,-2296,None
662,38,2353,-2315,None
663,44,2357,-2313,None
664,38,2367,-2329,None
665,34,2363,-2329,None
666,48,2387,-2339,None
667,30,2367,-2337,None
668,40,2353,-2313,None
669,31,2333,-2302,None
670,36,2373,-2337,None
671,34,2375,-2341,None
672,42,2351,-2309,None
673,41,2315,-2274,None
674,27,2369,-2342,None
675,40,2355,-2315,None
676,42,2361,-2319,None
677,55,2353,-2298,None
678,27,2355,-2328,None
679,40,2375,-2335,None
680,42,2351,-2309,None
681,49,2347,-2298,None
682,35,2357,-2322,None
683,37,2373,-2336,None
684,46,2343,-2297,None
685,28,2361,-2333,None
686,31,2361,-2330,None
687,36,2347,-2311,None
688,49,2359,-2310,None
689,43,2337,-2294,None
690,44,2383,-2339,None
691,59,2373,-2314,None
692,37,2369,-2332,None
693,36,2379,-2343,None
694,39,2363,-2324,None
695,31,2365,-2334,None
696,39,2329,-2290,None
697,37,2363,-2326,None
698,45,2345,-2300,None
699,35,2367,-2332,None
700,43,2365,-2322,None
701,34,2361,-2327,None
702,41,2367,-2326,None
703,43,2355,-2312,None
704,34,2363,-2329,None
705,52,2337,-2285,None
706,41,2375,-2334,None
707,49,2339,-2290,None
708,40,2375,-2335,None
709,52,2335,-2283,None
710,49,2345,-2296,None
711,39,2375,-2336,None
712,32,2363,-2331,None
713,33,2349,-2316,None
714,43,2373,-2330,None
715,49,2325,-2276,None
716,44,2365,-2321,None
717,45,2345,-2300,None
718,32,2309,-2277,None
719,48,2359,-2311,None
720,42,2381,-2339,None
721,34,2371,-2337,None
722,47,2367,-2320,None
723,39,2351,-2312,None
724,49,2351,-2302,None
725,34,2365,-2331,None
726,24,2323,-2299,None
727,37,2373,-2336,None
728,43,2349,-2306,None
729,42,2367,-2325,None
730,40,2365,-2325,None
731,46,2345,-2299,None
732,47,2345,-2298,None
733,40,2315,-2275,None
734,48,2347,-2299,None
735,33,2347,-2314,None
736,43,2357,-2314,None
737,49,2323,-2274,None
738,49,2331,-2282,None
739,46,2317,-2271,None
740,34,2371,-2337,None
741,42,2363,-2321,None
742,32,2367,-2335,None
743,34,2383,-2349,None
744,35,2383,-2348,None
745,34,2369,-2335,None
746,37,2331,-2294,None
747,25,2361,-2336,None
748,38,2355,-2317,None
749,43,2363,-2320,None
750,40,2351,-2311,None
751,29,2373,-2344,None
752,27,2345,-2318,None
753,43,2347,-2304,None
754,46,2343,-2297,None
755,32,2343,-2311,None
756,41,2357,-2316,None
757,39,2341,-2302,None
758,38,2345,-2307,None
759,46,2351,-2305,None
760,38,2371,-2333,None
761,39,2353,-2314,None
762,45,2373,-2328,None
763,23,2373,-2350,None
764,42,2371,-2329,None
765,32,2355,-2323,None
766,42,2355,-2313,None
767,54,2351,-2297,None
768,31,2363,-2332,None
769,31,2385,-2354,None
770,34,2345,-2311,None
771,38,2373,-2335,None
772,51,2357,-2306,None
773,41,2325,-2284,None
774,52,2359,-2307,None
775,37,2365,-2328,None
776,45,2343,-2298,None
777,39,2369,-2330,None
778,34,2345,-2311,None
779,40,2335,-2295,None
780,37,2373,-2336,None
781,38,2353,-2315,None
782,42,2357,-2315,None
783,44,2363,-2319,None
784,37,2367,-2330,None
785,38,2359,-2321,None
786,51,2353,-2302,None
787,33,2369,-2336,None
788,50,2355,-2305,None
789,48,2365,-2317,None
790,43,2379,-2336,None
791,41,2345,-2304,None
792,42,2333,-2291,None
793,46,2353,-2307,None
794,38,2381,-2343,None
795,41,2369,-2328,None
796,45,2359,-2314,None
797,38,2365,-2327,None
798,47,2365,-2318,None
799,48,2363,-2315,None
800,49,2351,-2302,None
801,34,2377,-2343,None
802,37,2331,-2294,None
803,49,2345,-2296,None
804,38,2383,-2345,None
805,45,2363,-2318,None
806,45,2349,-2304,None
807,33,2325,-2292,None
808,52,2337,-2285,None
809,35,2357,-2322,None
810,50,2335,-2285,None
811,47,2373,-2326,None
812,44,2347,-2303,None
813,36,2343,-2307,None
814,29,2355,-2326,None
815,35,2361,-2326,None
816,36,2335,-2299,None
817,44,2355,-2311,None
818,36,2365,-2329,None
819,35,2333,-2298,None
820,38,2347,-2309,None
821,53,2375,-2322,None
822,35,2343,-2308,None
823,34,2357,-2323,None
824,45,2381,-2336,None
825,46,2389,-2343,None
826,43,2335,-2292,None
827,33,2341,-2308,None
828,55,2359,-2304,None
829,38,2341,-2303,None
830,38,2355,-2317,None
831,52,2347,-2295,None
832,53,2359,-2306,None
833,38,2367,-2329,None
834,44,2355,-2311,None
835,45,2367,-2322,None
836,40,2355,-2315,None
837,44,2347,-2303,None
838,35,2357,-2322,None
839,41,2357,-2316,None
840,37,2327,-2290,None
841,31,2359,-2328,None
842,45,2333,-2288,None
843,40,2349,-2309,None
844,46,2365,-2319,None
845,37,2341,-2304,None
846,41,2355,-2314,None
847,35,2371,-2336,None
848,34,2341,-2307,None
849,52,2373,-2321,None
850,40,2371,-2331,None
851,40,2367,-2327,None
852,45,2375,-2330,None
853,49,2383,-2334,None
854,53,2345,-2292,None
855,39,2367,-2328,None
856,28,2391,-2363,None
857,38,2343,-2305,None
858,33,2375,-2342,None
859,44,2357,-2313,None
860,48,2359,-2311,None
861,43,2351,-2308,None
862,42,2353,-2311,None
863,43,2383,-2340,None
864,29,2397,-2368,None
865,48,2381,-2333,None
866,34,2375,-2341,None
867,54,2355,-2301,None
868,37,2361,-2324,None
869,50,2381,-2331,None
870,42,2367,-2325,None
871,48,2325,-2277,None
872,35,2365,-2330,None
873,35,2369,-2334,None
874,41,2355,-2314,None
875,47,2353,-2306,None
876,49,2359,-2310,None
877,38,2355,-2317,None
878,45,2353,-2308,None
879,45,2355,-2310,None
880,46,2363,-2317,None
881,54,2361,-2307,None
882,46,2359,-2313,None
883,41,2347,-2306,None
884,48,2369,-2321,None
885,53,2385,-2332,None
886,27,2385,-2358,None
887,39,2355,-2316,None
888,55,2385,-2330,None
889,38,2371,-2333,None
890,33,2363,-2330,None
891,28,2361,-2333,None
892,32,2389,-2357,None
893,42,2353,-2311,None
894,34,2347,-2313,None
895,38,2379,-2341,None
896,28,2359,-2331,None
897,39,2357,-2318,None
898,39,2365,-2326,None
899,37,2361,-2324,None
900,42,2347,-2305,None
901,44,2361,-2317,None
902,53,2355,-2302,None
903,48,2341,-2293,None
904,39,2365,-2326,None
905,36,2357,-2321,None
906,37,2367,-2330,None
907,46,2375,-2329,None
908,49,2335,-2286,None
909,45,2327,-2282,None
910,39,2369,-2330,None
911,43,2363,-2320,None
912,36,2369,-2333,None
913,41,2377,-2336,None
914,39,2371,-2332,None
915,45,2347,-2302,None
916,28,2345,-2317,None
917,30,2381,-2351,None
918,34,2369,-2335,None
919,35,2345,-2310,None
920,35,2365,-2330,None
921,30,2355,-2325,None
922,40,2375,-2335,None
923,46,2371,-2325,None
924,28,2365,-2337,None
925,39,2359,-2320,None
926,38,2373,-2335,None
927,33,2391,-2358,None
928,42,2391,-2349,None
929,39,2365,-2326,None
930,30,2329,-2299,None
931,39,2327,-2288,None
932,43,2349,-2306,None
933,47,2351,-2304,None
934,42,2387,-2345,None
935,35,2375,-2340,None
936,52,2341,-2289,None
937,52,2351,-2299,None
938,32,2363,-2331,None
939,33,2369,-2336,None
940,40,2345,-2305,None
941,43,2369,-2326,None
942,48,2339,-2291,None
943,41,2351,-2310,None
944,39,2373,-2334,None
945,41,2353,-2312,None
946,39,2365,-2326,None
947,36,2359,-2323,None
948,36,2367,-2331,None
949,36,2349,-2313,None
950,41,2373,-2332,None
951,39,2351,-2312,None
952,40,2369,-2329,None
953,39,2349,-2310,None
954,39,2373,-2334,None
955,35,2393,-2358,None
956,29,2373,-2344,None
957,33,2373,-2340,None
958,34,2365,-2331,None
959,45,2367,-2322,None
960,38,2375,-2337,None
961,38,2391,-2353,None
962,39,2379,-2340,None
963,40,2363,-2323,None
964,38,2395,-2357,None
965,33,2361,-2328,None
966,41,2337,-2296,None
967,40,2355,-2315,None
968,39,2371,-2332,None
969,34,2363,-2329,None
970,48,2363,-2315,None
971,44,2301,-2257,None
972,42,2361,-2319,None
973,32,2371,-2339,None
974,52,2353,-2301,None
975,28,2377,-2349,None
976,42,2379,-2337,None
977,42,2377,-2335,None
978,39,2345,-2306,None
979,39,2389,-2350,None
980,49,2353,-2304,None
981,44,2387,-2343,None
982,48,2385,-2337,None
983,37,2375,-2338,None
984,30,2405,-2375,None
985,48,2363,-2315,None
986,45,2361,-2316,None
987,40,2355,-2315,None
988,45,2375,-2330,None
989,29,2373,-2344,None
990,44,2363,-2319,None
991,46,2371,-2325,None
992,46,2365,-2319,None
993,38,2365,-2327,None
994,36,2367,-2331,None
995,34,2357,-2323,None
996,34,2353,-2319,None
997,39,2385,-2346,None
998,44,2383,-2339,None
999,42,2355,-2313,None
