0,1,2,3,4
291,143,2047,143,None
292,168,2049,168,None
293,155,2047,155,None
294,140,2049,140,None
295,153,2047,153,None
296,162,2049,162,None
297,154,2045,154,None
298,174,2045,174,None
299,159,2043,159,None
300,184,2049,184,None
301,166,2049,166,None
302,180,2049,180,None
303,175,2047,175,None
304,170,2045,170,None
305,156,2041,156,None
306,144,2049,144,None
307,163,2047,163,None
308,151,2043,151,None
309,142,2049,142,None
310,158,2047,158,None
311,166,2049,166,None
312,142,2049,142,None
313,168,2045,168,None
314,159,2047,159,None
315,139,2047,139,None
316,176,2049,176,None
317,136,2049,136,None
318,168,2041,168,None
319,152,2049,152,None
320,137,2047,137,None
321,141,2047,141,None
322,134,2049,134,None
323,160,2049,160,None
324,156,2049,156,None
325,134,2049,134,None
326,144,2049,144,None
327,130,2045,130,None
328,150,2045,150,None
329,145,2047,145,None
330,155,2047,155,None
331,141,2043,141,None
332,151,2043,151,None
333,158,2045,158,None
334,150,2049,150,None
335,145,2043,145,None
336,151,2047,151,None
337,140,2049,140,None
338,168,2045,168,None
339,144,2049,144,None
340,127,2047,127,None
341,138,2049,138,None
342,147,2047,147,None
343,150,2049,150,None
344,146,2049,146,None
345,139,2047,139,None
346,151,2047,151,None
347,151,2047,151,None
348,149,2047,149,None
349,145,2047,145,None
350,162,2049,162,None
351,153,2047,153,None
352,173,2047,173,None
353,126,2045,126,None
354,161,2047,161,None
355,153,2047,153,None
356,177,2047,177,None
357,147,2047,147,None
358,160,2045,160,None
359,131,2047,131,None
360,152,2045,152,None
361,158,2049,158,None
362,160,2049,160,None
363,140,2049,140,None
364,116,2049,116,None
365,168,2049,168,None
366,155,2043,155,None
367,146,2045,146,None
368,131,2047,131,None
369,147,2047,147,None
370,137,2047,137,None
371,126,2049,126,None
372,152,2049,152,None
373,123,2047,123,None
374,133,2047,133,None
375,135,2047,135,None
376,143,2047,143,None
377,151,2047,151,None
378,164,2049,164,None
379,156,2049,156,None
380,137,2043,137,None
381,168,2049,168,None
382,134,2049,134,None
383,150,2049,150,None
384,152,2049,152,None
385,162,2049,162,None
386,144,2041,144,None
387,168,2049,168,None
388,166,2049,166,None
389,138,2049,138,None
390,133,2047,133,None
391,132,2041,132,None
392,148,2049,148,None
393,153,2047,153,None
394,150,2049,150,None
395,150,2049,150,None
396,152,2045,152,None
397,141,2047,141,None
398,150,2049,150,None
399,140,2049,140,None
400,145,2035,145,None
401,145,2047,145,None
402,134,2049,134,None
403,140,2045,140,None
404,131,2047,131,None
405,138,2049,138,None
406,129,2047,129,None
407,155,2047,155,None
408,136,2049,136,None
409,123,2047,123,None
410,141,2047,141,None
411,131,2047,131,None
412,128,2049,128,None
413,130,2049,130,None
414,133,2047,133,None
415,123,2047,123,None
416,128,2049,128,None
417,127,2047,127,None
418,164,2045,164,None
419,121,2047,121,None
420,135,2047,135,None
421,154,2049,154,None
422,148,2045,148,None
423,116,2045,116,None
424,141,2047,141,None
425,136,2045,136,None
426,154,2045,154,None
427,119,2047,119,None
428,146,2049,146,None
429,158,2049,158,None
430,166,2049,166,None
431,139,2047,139,None
432,126,2049,126,None
433,132,2049,132,None
434,137,2047,137,None
435,116,2041,116,None
436,152,2049,152,None
437,130,2045,130,None
438,135,2047,135,None
439,136,2049,136,None
440,127,2047,127,None
441,126,2049,126,None
442,148,2049,148,None
443,116,2049,116,None
444,125,2047,125,None
445,144,2049,144,None
